App Id,Category,Result,Error Message,Version Code
com.gameloft.android.ANMP.GloftIVHM,GAME_ADVENTURE,False,Does not exist for the given sdk_version,
com.gameloft.android.ANMP.GloftRAHM,GAME_RACING,False,Download unavailable for the given sdk_version,
com.gamelounge.water.car.racing.stunts.games,LIBRARIES_AND_DEMO,False,Does not exist for the given sdk_version,
com.gamenauts.ninjafishingfull,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.gameone.moto.extreme,GAME_RACING,False,Download unavailable for the given sdk_version,
com.gamerstech.westgunfighter.gangsterfight.cowboygun.shootingopenworld,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.games2win.drivingacademy,GAME_RACING,False,Download unavailable for the given sdk_version,
com.games2win.drivingacademy2,GAME_RACING,False,Download unavailable for the given sdk_version,
com.games2win.drivingacademyindia,GAME_RACING,False,Download unavailable for the given sdk_version,
com.games2win.highschooldt,GAME_RACING,False,Does not exist for the given sdk_version,
com.games2win.parkingfrenzy,GAME_RACING,False,Download unavailable for the given sdk_version,
com.games2win.superschooldriver,GAME_RACING,False,Download unavailable for the given sdk_version,
com.gamesarcade.cubenightatpizza4,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.gamescapes.flying.bike.stunts,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.gamesentity.granny.horrorgame.house.dvloper,LIBRARIES_AND_DEMO,False,'Item not found.',
com.gamesentity.gun.war.shooting.games,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.gamesentity.igi.sniper.shooting.strike,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.gamestr.angry.wild.bull.rampage.simulator,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.gamestr.extreme.city.gt.atv.bike.stunts,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.gameswing.crazyspeed.bikeracing.motorider.multiplayerracing,GAME_RACING,False,Does not exist for the given sdk_version,
com.gameswing.impossible.formula.car.stunts.gt.mega.ramp.games,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.gameswing.impossibletracks.stuntdriving.simulator,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.gamesworld.ninja.battleground.survival,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.gametornado.short_life,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.gametornado.shortride,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.gamevil.monster.global,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.gamexis.racing.ferocity.apps,GAME_RACING,False,Download unavailable for the given sdk_version,
com.gamma.bubblelevel,TOOLS,False,Download unavailable for the given sdk_version,
com.gamma.scan,TOOLS,False,Download unavailable for the given sdk_version,
com.gangstar.crime.fps,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.gapafzar.messenger,COMMUNICATION,False,Download unavailable for the given sdk_version,
com.gappstudios.autowifi3gdataswitch.san.basicpdfviewer,TOOLS,False,Download unavailable for the given sdk_version,
com.garena.game.fcsac,GAME_RACING,False,Download unavailable for the given sdk_version,
com.gary.NoTePases,COMMUNICATION,False,Download unavailable for the given sdk_version,
com.gau.go.launcherex,PERSONALIZATION,False,Download unavailable for the given sdk_version,
com.gau.go.launcherex.gowidget.calendarwidget,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.gau.go.launcherex.gowidget.clockwidget,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.gau.go.launcherex.gowidget.notewidget,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.gau.go.launcherex.gowidget.switchwidget,TOOLS,False,Download unavailable for the given sdk_version,
com.gau.go.launcherex.key.getjar,PERSONALIZATION,False,Download unavailable for the given sdk_version,
com.gau.go.launcherex.s,PERSONALIZATION,False,Download unavailable for the given sdk_version,
com.gau.go.launcherex.theme.bestlauncherforandroid2017,PERSONALIZATION,False,Download unavailable for the given sdk_version,
com.gau.go.launcherex.theme.butterflytheme,PERSONALIZATION,False,Download unavailable for the given sdk_version,
com.gau.go.launcherex.theme.cyanogen,PERSONALIZATION,False,Download unavailable for the given sdk_version,
com.gau.go.launcherex.theme.defaultthemethree,PERSONALIZATION,False,Download unavailable for the given sdk_version,
com.gau.go.launcherex.theme.free2017goldlauncher,PERSONALIZATION,False,Download unavailable for the given sdk_version,
com.gau.go.launcherex.theme.lovelauncher2018,PERSONALIZATION,True,,60
com.gau.go.launcherex.theme.lovepetal.free,PERSONALIZATION,False,targetSdkVersion not found in manifest,
com.gau.go.launcherex.theme.lovestorylxxx,PERSONALIZATION,False,targetSdkVersion not found in manifest,
com.gau.go.launcherex.theme.magicgolaunchertheme,PERSONALIZATION,False,Download unavailable for the given sdk_version,
com.gau.go.launcherex.theme.newlauncher2017,PERSONALIZATION,False,Download unavailable for the given sdk_version,
com.gau.go.launcherex.theme.pinkthemesforandroid,PERSONALIZATION,True,,105
com.gau.go.launcherex.theme.pinkybow.zt.free,PERSONALIZATION,False,targetSdkVersion not found in manifest,
com.gau.go.launcherex.theme.t3dlaunchernew2017version,PERSONALIZATION,False,Download unavailable for the given sdk_version,
com.gau.go.launcherex.theme.t3dthemeforandroid2017,PERSONALIZATION,False,Download unavailable for the given sdk_version,
com.gazecloud.fishfinderEN,LIBRARIES_AND_DEMO,False,'Item not found.',
com.gazman.beep,COMMUNICATION,False,Download unavailable for the given sdk_version,
com.gb.cargarage.carworkshop.mechanicgames,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.gbs.HighwayTraffic.racingin.car.e.speedracer.htcr.turbo,GAME_RACING,False,Download unavailable for the given sdk_version,
com.gbs.snow.offroadtracks.busdriver.simulator2018free,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.gcg.bigCruiseShip_GCG,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.gcg.oiltanker,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.ge.impossible.tracks.formula.mega.ramp.car.stunt,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.geekslab.screenshot,TOOLS,False,Download unavailable for the given sdk_version,
com.gel.bottle.shooting.game.free,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.gemtechnologies.gem4me,COMMUNICATION,False,Download unavailable for the given sdk_version,
com.generalcomp.sannce,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.generalcomp.vrcam,LIBRARIES_AND_DEMO,False,'Item not found.',
com.generalmobile.assistant,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.geozilla.family,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.getaction,SOCIAL,False,Download unavailable for the given sdk_version,
com.gezellig.roadcrash,GAME_RACING,False,Download unavailable for the given sdk_version,
com.gf.citytaxi.cabcar.pickanddrop.taxidriver,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.gf.extreme.gtracing.car.stunts.impossiblecarstunts.stuntdriving,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.gf.flight.pilot.parking.simulator3d.free,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.gf.flyinghelicopter.rescuemission.helicopterrescue,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.gf.flyingmotorbike.policebike.robotshooting,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.gf.megaramp.carracing.carchase,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.gf.oil.refinery.construction.excavator.simulator,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.gf.railwaystation.railroadconstruction.constructiongames,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.gf.rampcar.racing.stunts.extreme,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.gf.superhero.taxi.simulator.car.stunts.impossiblecarstunts.stuntdriving,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.gf.zoo.heavy.excavator.crane.truck.simulator,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.gfstudio.survivalisland2,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.gfstudio.survivalislandfree,GAME_ADVENTURE,False,Does not exist for the given sdk_version,
com.ghive.jeep.parking.car.free.game.master.apps,GAME_ADVENTURE,True,,17
com.ghostsq.commander.dbx,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.ghostsq.commander.gdrive,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.ghs.dragon.robot.car.monster.truck.game,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.ghs.drone.robot.transform.muscle.car,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.ghs.missile.launcher.robot.car.game,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.giffgaffmobile.controller,COMMUNICATION,False,Download unavailable for the given sdk_version,
com.gingersoftware.android.keyboard,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.gion.android.GnMemoG,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.globalappsh.racer.heavytraffic.speedy,GAME_RACING,False,Download unavailable for the given sdk_version,
com.globalcoporation.speaktotorchlight,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.globalfun.wbb.free,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.globant.clubpersonal,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.globe.grewards,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.globile.mycontactbackup,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.glority.everlens,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.glounge.street.skating.skateboard.game,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.glovo,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.glowapps.memestickerswhatsapp,COMMUNICATION,False,Download unavailable for the given sdk_version,
com.glu.britney,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.glu.kandk,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.glu.stardomkim,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.glufun.snake.sim,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.glympse.android.glympse,SOCIAL,False,Download unavailable for the given sdk_version,
com.gmail.abdalahi1202.ibn3acher,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.gmail.geovanneb.DeclaracoesDeAmor,COMMUNICATION,False,Does not exist for the given sdk_version,
com.gmail.heagoo.apkeditor.parser,TOOLS,False,Download unavailable for the given sdk_version,
com.gmail.jmartindev.timetune,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.gms.armytransporter.militarytruck.cargocrane.offroaddriving,LIFESTYLE,False,'Item not found.',
com.gms.carracing.impossiblestunts.drivingsimulator,LIFESTYLE,False,'Item not found.',
com.gms.impossiblestunts.suvdrive.dangerousroad,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.gn4me.games.fananees,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.gnnetcom.jabraservice,COMMUNICATION,False,Does not exist for the given sdk_version,
com.gobest.goclean,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.gofeiyu.totalk,COMMUNICATION,False,Download unavailable for the given sdk_version,
com.gogii.textplus,SOCIAL,False,Download unavailable for the given sdk_version,
com.gogoideal.qrcode.reader.barcode.scanner.flashlight,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.gokoo.flashdog,TOOLS,False,Download unavailable for the given sdk_version,
com.gold.dialer,COMMUNICATION,False,Download unavailable for the given sdk_version,
com.gombe.freeboxrevolution,LIBRARIES_AND_DEMO,False,Does not exist for the given sdk_version,
com.gombosdev.ampere,TOOLS,False,Download unavailable for the given sdk_version,
com.goodev.volume.booster,TOOLS,False,Download unavailable for the given sdk_version,
com.goodmorning007,SOCIAL,False,Download unavailable for the given sdk_version,
com.goodwallpapers.tapety_3d_vectorial,PERSONALIZATION,False,Download unavailable for the given sdk_version,
com.google.android.apps.adm,TOOLS,False,Download unavailable for the given sdk_version,
com.google.android.apps.blogger,SOCIAL,False,Download unavailable for the given sdk_version,
com.google.android.apps.chromecast.app,LIFESTYLE,False,Does not exist for the given sdk_version,
com.google.android.apps.googleassistant,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.google.android.apps.kids.familylinkhelper,TOOLS,False,Download unavailable for the given sdk_version,
com.google.android.apps.m4b,PRODUCTIVITY,False,'Item not found.',
com.google.android.apps.paidtasks,TOOLS,False,Download unavailable for the given sdk_version,
com.google.android.apps.tasks,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.google.android.apps.wearable.phone,COMMUNICATION,False,,
com.google.android.backdrop,TOOLS,False,,
com.google.android.calculator,TOOLS,False,Download unavailable for the given sdk_version,
com.google.android.ims,COMMUNICATION,False,Download unavailable for the given sdk_version,
com.google.android.katniss,TOOLS,False,,
com.google.android.leanbacklauncher,TOOLS,False,,
com.google.android.tv.remote,TOOLS,False,'Item not found.',
com.google.android.tv.remote.service,TOOLS,False,,
